lpg0004,lpg0006,lpg0007,lpg0008,lpg0009,lpg0010,lpg0011,lpg0012,lpg0014,lpg0015,lpg0020,lpg0021,lpg0022,lpg0024,lpg0026,lpg0027,lpg0028,lpg0033,lpg0035,lpg0037,lpg0040,lpg0043,lpg0047,lpg0049,lpg0055,lpg0056,lpg0070,lpg0072,lpg0073,lpg0074,lpg0075,lpg0076,lpg0077,lpg0079,lpg0083,lpg0084,lpg0086,lpg0089,lpg0091,lpg0092,lpg0094,lpg0095,lpg0098,lpg0099,lpg0100,lpg0102,lpg0103,lpg0104,lpg0105,lpg0106,lpg0107,lpg0109,lpg0110,lpg0111,lpg0114,lpg0116,lpg0117,lpg0118,lpg0121,lpg0122,lpg0123,lpg0125,lpg0127,lpg0128,lpg0129,lpg0130,lpg0133,lpg0135,lpg0136,lpg0138,lpg0139,lpg0141,lpg0153,lpg0165,lpg0169,lpg0173,lpg0174,lpg0179,lpg0180,lpg0189,lpg0194,lpg0195,lpg0206,lpg0209,lpg0212,lpg0213,lpg0218,lpg0225,lpg0226,lpg0229,lpg0232,lpg0236,lpg0238,lpg0241,lpg0244,lpg0245,lpg0247,lpg0255,lpg0257,lpg0262,lpg0263,lpg0264,lpg0267,lpg0269,lpg0270,lpg0274,lpg0275,lpg0276,lpg0279,lpg0281,lpg0283,lpg0284,lpg0286,lpg0287,lpg0289,lpg0290,lpg0291,lpg0293,lpg0294,lpg0296,lpg0297,lpg0298,lpg0299,lpg0301,lpg0316,lpg0317,lpg0318,lpg0320,lpg0321,lpg0322,lpg0323,lpg0324,lpg0325,lpg0326,lpg0328,lpg0329,lpg0330,lpg0331,lpg0332,lpg0334,lpg0335,lpg0336,lpg0337,lpg0338,lpg0339,lpg0340,lpg0341,lpg0342,lpg0343,lpg0344,lpg0345,lpg0346,lpg0347,lpg0348,lpg0349,lpg0350,lpg0351,lpg0352,lpg0353,lpg0354,lpg0355,lpg0358,lpg0359,lpg0361,lpg0362,lpg0365,lpg0366,lpg0370,lpg0372,lpg0374,lpg0375,lpg0376,lpg0379,lpg0380,lpg0381,lpg0382,lpg0385,lpg0386,lpg0388,lpg0389,lpg0391,lpg0393,lpg0395,lpg0396,lpg0398,lpg0399,lpg0400,lpg0401,lpg0403,lpg0404,lpg0406,lpg0407,lpg0408,lpg0409,lpg0413,lpg0414,lpg0415,lpg0416,lpg0418,lpg0420,lpg0421,lpg0422,lpg0423,lpg0424,lpg0426,lpg0428,lpg0429,lpg0430,lpg0432,lpg0440,lpg0441,lpg0442,lpg0443,lpg0444,lpg0445,lpg0446,lpg0447,lpg0448,lpg0449,lpg0450,lpg0452,lpg0453,lpg0454,lpg0455,lpg0456,lpg0457,lpg0458,lpg0459,lpg0460,lpg0461,lpg0462,lpg0463,lpg0464,lpg0467,lpg0468,lpg0469,lpg0470,lpg0471,lpg0472,lpg0473,lpg0474,lpg0475,lpg0476,lpg0477,lpg0478,lpg0479,lpg0482,lpg0483,lpg0484,lpg0485,lpg0486,lpg0490,lpg0491,lpg0493,lpg0495,lpg0497,lpg0498,lpg0499,lpg0501,lpg0502,lpg0505,lpg0506,lpg0507,lpg0510,lpg0511,lpg0512,lpg0513,lpg0517,lpg0518,lpg0520,lpg0522,lpg0525,lpg0527,lpg0528,lpg0530,lpg0531,lpg0532,lpg0533,lpg0535,lpg0536,lpg0537,lpg0539,lpg0540,lpg0541,lpg0542,lpg0543,lpg0546,lpg0549,lpg0551,lpg0552,lpg0556,lpg0557,lpg0558,lpg0559,lpg0560,lpg0561,lpg0562,lpg0563,lpg0564,lpg0565,lpg0566,lpg0578,lpg0580,lpg0581,lpg0583,lpg0584,lpg0585,lpg0586,lpg0588,lpg0590,lpg0591,lpg0592,lpg0594,lpg0595,lpg0596,lpg0598,lpg0599,lpg0601,lpg0602,lpg0603,lpg0605,lpg0606,lpg0607,lpg0608,lpg0610,lpg0614,lpg0617,lpg0618,lpg0623,lpg0624,lpg0625,lpg0626,lpg0627,lpg0630,lpg0631,lpg0634,lpg0635,lpg0637,lpg0638,lpg0639,lpg0641,lpg0642,lpg0643,lpg0646,lpg0650,lpg0651,lpg0652,lpg0654,lpg0656,lpg0657,lpg0658,lpg0659,lpg0660,lpg0662,lpg0663,lpg0664,lpg0665,lpg0667,lpg0669,lpg0670,lpg0671,lpg0672,lpg0674,lpg0677,lpg0679,lpg0680,lpg0685,lpg0686,lpg0687,lpg0688,lpg0689,lpg0691,lpg0692,lpg0693,lpg0694,lpg0697,lpg0698,lpg0699,lpg0700,lpg0701,lpg0702,lpg0703,lpg0704,lpg0706,lpg0707,lpg0711,lpg0712,lpg0713,lpg0716,lpg0717,lpg0718,lpg0719,lpg0720,lpg0721,lpg0722,lpg0723,lpg0724,lpg0725,lpg0726,lpg0728,lpg0729,lpg0730,lpg0732,lpg0733,lpg0734,lpg0735,lpg0737,lpg0738,lpg0739,lpg0740,lpg0742,lpg0744,lpg0745,lpg0746,lpg0747,lpg0752,lpg0753,lpg0755,lpg0759,lpg0760,lpg0781,lpg0784,lpg0786,lpg0790,lpg0791,lpg0798,lpg0799,lpg0800,lpg0801,lpg0802,lpg0803,lpg0804,lpg0805,lpg0806,lpg0807,lpg0809,lpg0810,lpg0811,lpg0815,lpg0816,lpg0817,lpg0818,lpg0821,lpg0823,lpg0825,lpg0826,lpg0827,lpg0831,lpg0834,lpg0836,lpg0838,lpg0840,lpg0841,lpg0843,lpg0844,lpg0845,lpg0847,lpg0848,lpg0849,lpg0850,lpg0851,lpg0852,lpg0853,lpg0855,lpg0856,lpg0857,lpg0858,lpg0859,lpg0860,lpg0861,lpg0862,lpg0864,lpg0865,lpg0866,lpg0867,lpg0868,lpg0869,lpg0870,lpg0871,lpg0872,lpg0873,lpg0876,lpg0878,lpg0879,lpg0880,lpg0882,lpg0883,lpg0886,lpg0887,lpg0889,lpg0890,lpg0891,lpg0892,lpg0894,lpg0895,lpg0896,lpg0900,lpg0901,lpg0902,lpg0903,lpg0905,lpg0906,lpg0907,lpg0908,lpg0909,lpg0910,lpg0911,lpg0914,lpg0915,lpg0916,lpg0917,lpg0918,lpg0919,lpg0920,lpg0921,lpg0922,lpg0923,lpg0924,lpg0925,lpg0926,lpg0927,lpg0929,lpg0931,lpg0933,lpg0935,lpg0936,lpg0937,lpg0938,lpg0939,lpg0941,lpg0942,lpg0947,lpg0949,lpg0950,lpg0951,lpg0952,lpg0954,lpg0955,lpg0956,lpg0957,lpg0958,lpg0959,lpg0960,lpg0962,lpg0966,lpg0970,lpg0971,lpg1099,lpg1100,lpg1103,lpg1105,lpg1107,lpg1117,lpg1118,lpg1121,lpg1122,lpg1125,lpg1131,lpg1136,lpg1137,lpg1138,lpg1139,lpg1141,lpg1146,lpg1147,lpg1148,lpg1153,lpg1154,lpg1155,lpg1156,lpg1157,lpg1159,lpg1162,lpg1164,lpg1166,lpg1167,lpg1169,lpg1170,lpg1173,lpg1174,lpg1176,lpg1177,lpg1179,lpg1180,lpg1181,lpg1182,lpg1183,lpg1186,lpg1187,lpg1188,lpg1189,lpg1190,lpg1191,lpg1193,lpg1194,lpg1196,lpg1198,lpg1199,lpg1200,lpg1202,lpg1203,lpg1204,lpg1205,lpg1207,lpg1208,lpg1209,lpg1214,lpg1215,lpg1216,lpg1217,lpg1218,lpg1219,lpg1220,lpg1221,lpg1223,lpg1224,lpg1225,lpg1226,lpg1274,lpg1275,lpg1276,lpg1277,lpg1278,lpg1279,lpg1280,lpg1281,lpg1282,lpg1283,lpg1284,lpg1285,lpg1286,lpg1287,lpg1288,lpg1291,lpg1292,lpg1293,lpg1294,lpg1297,lpg1298,lpg1301,lpg1302,lpg1303,lpg1304,lpg1305,lpg1306,lpg1307,lpg1308,lpg1319,lpg1322,lpg1323,lpg1325,lpg1331,lpg1333,lpg1334,lpg1335,lpg1336,lpg1337,lpg1339,lpg1340,lpg1342,lpg1347,lpg1348,lpg1350,lpg1351,lpg1352,lpg1360,lpg1361,lpg1363,lpg1364,lpg1365,lpg1366,lpg1367,lpg1369,lpg1370,lpg1371,lpg1373,lpg1374,lpg1375,lpg1376,lpg1377,lpg1378,lpg1379,lpg1381,lpg1382,lpg1384,lpg1385,lpg1386,lpg1388,lpg1389,lpg1390,lpg1391,lpg1392,lpg1393,lpg1394,lpg1395,lpg1396,lpg1397,lpg1399,lpg1400,lpg1401,lpg1402,lpg1404,lpg1406,lpg1407,lpg1408,lpg1409,lpg1410,lpg1411,lpg1415,lpg1416,lpg1417,lpg1419,lpg1420,lpg1421,lpg1422,lpg1423,lpg1424,lpg1425,lpg1426,lpg1430,lpg1431,lpg1432,lpg1434,lpg1435,lpg1437,lpg1439,lpg1441,lpg1442,lpg1444,lpg1445,lpg1447,lpg1451,lpg1453,lpg1454,lpg1456,lpg1457,lpg1458,lpg1459,lpg1461,lpg1462,lpg1463,lpg1466,lpg1469,lpg1472,lpg1476,lpg1477,lpg1479,lpg1482,lpg1483,lpg1484,lpg1485,lpg1486,lpg1487,lpg1501,lpg1502,lpg1504,lpg1505,lpg1507,lpg1509,lpg1511,lpg1513,lpg1514,lpg1519,lpg1520,lpg1521,lpg1522,lpg1523,lpg1526,lpg1528,lpg1529,lpg1535,lpg1536,lpg1537,lpg1538,lpg1540,lpg1541,lpg1542,lpg1543,lpg1544,lpg1547,lpg1548,lpg1550,lpg1554,lpg1556,lpg1558,lpg1560,lpg1565,lpg1566,lpg1571,lpg1572,lpg1573,lpg1574,lpg1575,lpg1576,lpg1581,lpg1582,lpg1583,lpg1584,lpg1585,lpg1589,lpg1590,lpg1592,lpg1593,lpg1595,lpg1596,lpg1607,lpg1609,lpg1610,lpg1611,lpg1612,lpg1614,lpg1615,lpg1618,lpg1624,lpg1636,lpg1637,lpg1638,lpg1639,lpg1640,lpg1650,lpg1651,lpg1652,lpg1655,lpg1659,lpg1662,lpg1664,lpg1665,lpg1666,lpg1673,lpg1674,lpg1676,lpg1678,lpg1679,lpg1680,lpg1681,lpg1682,lpg1690,lpg1696,lpg1697,lpg1698,lpg1700,lpg1701,lpg1703,lpg1705,lpg1706,lpg1707,lpg1708,lpg1710,lpg1712,lpg1713,lpg1714,lpg1718,lpg1720,lpg1722,lpg1723,lpg1724,lpg1726,lpg1727,lpg1729,lpg1730,lpg1731,lpg1732,lpg1734,lpg1735,lpg1736,lpg1737,lpg1743,lpg1748,lpg1749,lpg1750,lpg1751,lpg1752,lpg1753,lpg1754,lpg1755,lpg1757,lpg1759,lpg1760,lpg1761,lpg1762,lpg1764,lpg1766,lpg1768,lpg1769,lpg1770,lpg1771,lpg1773,lpg1774,lpg1777,lpg1778,lpg1779,lpg1780,lpg1782,lpg1784,lpg1785,lpg1786,lpg1787,lpg1788,lpg1789,lpg1791,lpg1792,lpg1793,lpg1794,lpg1799,lpg1801,lpg1803,lpg1804,lpg1805,lpg1806,lpg1807,lpg1808,lpg1809,lpg1811,lpg1813,lpg1814,lpg1816,lpg1817,lpg1819,lpg1823,lpg1824,lpg1825,lpg1826,lpg1827,lpg1829,lpg1830,lpg1831,lpg1833,lpg1835,lpg1836,lpg1838,lpg1841,lpg1842,lpg1843,lpg1847,lpg1848,lpg1850,lpg1851,lpg1852,lpg1854,lpg1855,lpg1858,lpg1859,lpg1860,lpg1861,lpg1862,lpg1868,lpg1869,lpg1871,lpg1872,lpg1875,lpg1876,lpg1877,lpg1882,lpg1883,lpg1885,lpg1887,lpg1889,lpg1891,lpg1892,lpg1893,lpg1894,lpg1895,lpg1896,lpg1897,lpg1901,lpg1902,lpg1903,lpg1907,lpg1908,lpg1911,lpg1912,lpg1913,lpg1916,lpg1917,lpg1918,lpg1922,lpg1926,lpg1927,lpg1932,lpg1938,lpg1939,lpg1940,lpg1941,lpg1943,lpg1945,lpg1949,lpg1993,lpg1994,lpg1998,lpg1999,lpg2000,lpg2001,lpg2002,lpg2004,lpg2005,lpg2006,lpg2007,lpg2008,lpg2009,lpg2010,lpg2011,lpg2012,lpg2013,lpg2014,lpg2016,lpg2017,lpg2018,lpg2019,lpg2020,lpg2021,lpg2022,lpg2023,lpg2024,lpg2025,lpg2026,lpg2029,lpg2031,lpg2032,lpg2033,lpg2034,lpg2035,lpg2037,lpg2038,lpg2040,lpg2041,lpg2042,lpg2043,lpg2044,lpg2045,lpg2046,lpg2047,lpg2048,lpg2052,lpg2053,lpg2121,lpg2123,lpg2127,lpg2136,lpg2138,lpg2140,lpg2141,lpg2143,lpg2144,lpg2145,lpg2146,lpg2149,lpg2151,lpg2154,lpg2159,lpg2160,lpg2164,lpg2166,lpg2169,lpg2176,lpg2182,lpg2186,lpg2189,lpg2191,lpg2193,lpg2194,lpg2196,lpg2198,lpg2200,lpg2201,lpg2202,lpg2203,lpg2204,lpg2205,lpg2206,lpg2207,lpg2208,lpg2209,lpg2210,lpg2211,lpg2213,lpg2214,lpg2215,lpg2217,lpg2218,lpg2219,lpg2220,lpg2221,lpg2222,lpg2225,lpg2226,lpg2227,lpg2228,lpg2229,lpg2231,lpg2232,lpg2233,lpg2234,lpg2237,lpg2238,lpg2240,lpg2243,lpg2244,lpg2245,lpg2248,lpg2249,lpg2250,lpg2251,lpg2252,lpg2253,lpg2255,lpg2256,lpg2257,lpg2259,lpg2260,lpg2261,lpg2262,lpg2263,lpg2264,lpg2265,lpg2266,lpg2267,lpg2272,lpg2273,lpg2274,lpg2275,lpg2276,lpg2277,lpg2278,lpg2279,lpg2280,lpg2281,lpg2282,lpg2285,lpg2293,lpg2295,lpg2296,lpg2297,lpg2299,lpg2300,lpg2301,lpg2302,lpg2303,lpg2304,lpg2306,lpg2307,lpg2309,lpg2313,lpg2314,lpg2316,lpg2317,lpg2318,lpg2319,lpg2320,lpg2321,lpg2322,lpg2323,lpg2324,lpg2326,lpg2328,lpg2330,lpg2331,lpg2332,lpg2333,lpg2334,lpg2335,lpg2337,lpg2338,lpg2339,lpg2340,lpg2341,lpg2343,lpg2345,lpg2347,lpg2348,lpg2349,lpg2350,lpg2352,lpg2354,lpg2355,lpg2356,lpg2357,lpg2358,lpg2359,lpg2361,lpg2386,lpg2387,lpg2388,lpg2389,lpg2390,lpg2391,lpg2393,lpg2395,lpg2399,lpg2401,lpg2405,lpg2406,lpg2410,lpg2411,lpg2412,lpg2413,lpg2414,lpg2422,lpg2434,lpg2435,lpg2437,lpg2438,lpg2439,lpg2442,lpg2443,lpg2445,lpg2446,lpg2450,lpg2451,lpg2452,lpg2453,lpg2454,lpg2456,lpg2457,lpg2458,lpg2460,lpg2461,lpg2462,lpg2463,lpg2467,lpg2470,lpg2472,lpg2473,lpg2474,lpg2475,lpg2476,lpg2481,lpg2483,lpg2484,lpg2485,lpg2486,lpg2487,lpg2488,lpg2490,lpg2491,lpg2492,lpg2493,lpg2495,lpg2500,lpg2504,lpg2506,lpg2507,lpg2508,lpg2509,lpg2512,lpg2514,lpg2515,lpg2516,lpg2517,lpg2518,lpg2520,lpg2521,lpg2526,lpg2529,lpg2530,lpg2531,lpg2532,lpg2534,lpg2535,lpg2536,lpg2539,lpg2544,lpg2547,lpg2549,lpg2552,lpg2553,lpg2577,lpg2578,lpg2579,lpg2581,lpg2582,lpg2585,lpg2586,lpg2587,lpg2588,lpg2589,lpg2590,lpg2592,lpg2593,lpg2594,lpg2595,lpg2596,lpg2597,lpg2598,lpg2599,lpg2601,lpg2602,lpg2604,lpg2606,lpg2607,lpg2608,lpg2609,lpg2610,lpg2612,lpg2614,lpg2615,lpg2616,lpg2617,lpg2618,lpg2619,lpg2620,lpg2621,lpg2622,lpg2623,lpg2624,lpg2625,lpg2626,lpg2627,lpg2629,lpg2630,lpg2631,lpg2633,lpg2635,lpg2636,lpg2639,lpg2641,lpg2642,lpg2645,lpg2646,lpg2647,lpg2648,lpg2650,lpg2651,lpg2652,lpg2653,lpg2654,lpg2655,lpg2657,lpg2658,lpg2659,lpg2662,lpg2666,lpg2667,lpg2668,lpg2671,lpg2672,lpg2673,lpg2676,lpg2678,lpg2679,lpg2680,lpg2683,lpg2684,lpg2687,lpg2688,lpg2693,lpg2694,lpg2699,lpg2701,lpg2702,lpg2703,lpg2704,lpg2705,lpg2706,lpg2707,lpg2708,lpg2709,lpg2711,lpg2712,lpg2713,lpg2714,lpg2719,lpg2721,lpg2724,lpg2725,lpg2726,lpg2727,lpg2730,lpg2732,lpg2733,lpg2740,lpg2742,lpg2743,lpg2754,lpg2755,lpg2757,lpg2758,lpg2760,lpg2763,lpg2764,lpg2766,lpg2768,lpg2769,lpg2772,lpg2773,lpg2774,lpg2777,lpg2779,lpg2780,lpg2781,lpg2782,lpg2784,lpg2785,lpg2786,lpg2788,lpg2789,lpg2791,lpg2792,lpg2794,lpg2795,lpg2796,lpg2797,lpg2799,lpg2800,lpg2802,lpg2804,lpg2805,lpg2807,lpg2809,lpg2811,lpg2814,lpg2816,lpg2817,lpg2818,lpg2819,lpg2822,lpg2823,lpg2824,lpg2825,lpg2827,lpg2832,lpg2833,lpg2834,lpg2836,lpg2837,lpg2838,lpg2840,lpg2841,lpg2842,lpg2843,lpg2845,lpg2847,lpg2848,lpg2850,lpg2856,lpg2858,lpg2859,lpg2860,lpg2861,lpg2864,lpg2865,lpg2866,lpg2867,lpg2868,lpg2869,lpg2870,lpg2871,lpg2872,lpg2873,lpg2874,lpg2875,lpg2877,lpg2878,lpg2879,lpg2880,lpg2882,lpg2883,lpg2884,lpg2886,lpg2887,lpg2888,lpg2889,lpg2890,lpg2891,lpg2892,lpg2894,lpg2895,lpg2896,lpg2897,lpg2898,lpg2901,lpg2902,lpg2903,lpg2904,lpg2905,lpg2918,lpg2922,lpg2924,lpg2925,lpg2927,lpg2928,lpg2929,lpg2933,lpg2934,lpg2935,lpg2936,lpg2937,lpg2951,lpg2955,lpg2956,lpg2957,lpg2960,lpg2963,lpg2965,lpg2966,lpg2967,lpg2968,lpg2969,lpg2971,lpg2972,lpg2974,lpg2975,lpg2976,lpg2981,lpg2982,lpg2983,lpg2984,lpg2985,lpg2987,lpg2988,lpg2990,lpg2992,lpg2993,lpg2994,lpg2995,lpg2997,lpg2998,lpg2999,lpg3001,lpg3002,lpg3003,lpg3005,ST
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
